216	M	PP3 2015	46A.jpg	Tuto tabuli může použít:	plavidlo, které se účastní záchranných prací.		plavidlo, jehož domovským přístavem je Polská republika.		malé plavidlo s vlastním pohonem, jehož délka přesahuje 7 m.	
217	M	PP3 2015	47.jpg	Toto signalizační světlo nese:	plavidlo vykonávající práci na vodní cestě za plavby.		plavidlo lodivodské služby.		vysokorychlostní plavidlo.	
218	M	PP3 2015	48.jpg	Tato signalizační světla nese:	plavidlo, které má omezenou možnost manévrování.		osobní hotelová loď, jejíž celková délka přesahuje 110 m.		plavidlo přepravující nebezpečné věci.	
219	M	PP3 2015	48A.jpg	Tuto denní signalizaci nese:	plavidlo, které má omezenou možnost manévrování.		tlačná sestava stojící bez přímého nebo nepřímého přístupu na břeh.		plavidlo, které vleče rybářské sítě nebo jiné rybolovné zařízení.	
220	M	PP3 2015	491.jpg	Tato signalizační světla nese:	plavidlo, které vleče rybářské sítě nebo jiné rybolovné zařízení.		volně plující převozní loď s předností v plavbě.		plavidlo, které vyžaduje za plavby ochranu před vlnobitím.	
221	M	PP3 2015	491A.jpg	Tyto kužele nese:	plavidlo, které vleče rybářské sítě nebo jiné rybolovné zařízení.		plavidlo, které má omezenou možnost manévrování.		plavidlo, které stojí bez přímého nebo nepřímého přístupu na břeh.	
222	M	PP3 2015	492.jpg	Tato signalizační světla nese:	plavidlo při rybolovu, zasahuje-li rybolovné zařízení do vzdálenosti větší než 150 m od boku plavidla.		plavidlo, které má omezenou možnost manévrování, proplutí je možné po boku, na kterém nese bílé světlo.		stojící plavidlo, jehož kotva může na straně, kde nese bílé světlo, vytvářet nebezpečí pro plavbu.	
223	M	PP3 2015	492A.jpg	Tyto kužele nese:	plavidlo při rybolovu, zasahuje-li rybolovné zařízení do vzdálenosti větší než 150 m od boku plavidla.		plavidlo přepravující nebezpečné věci, vyžadující si signalizaci největším počtem černých kuželů.		plovoucí stroj nebo plavidlo vykonávající práci na vodní cestě nebo provádějící sondážní či měřicí operace.	
224	M	PP3 2015	410.jpg	Tuto vlajku nese:	plavidlo zajišťující činnost pod vodní hladinou.		plavidlo, které vyžaduje potkávání pravými boky.		malé plavidlo s vlastním pohonem, jehož délka přesahuje 7 m.	
225	M	PP3 2015	410A.jpg	Tuto vlajku nese:	plavidlo zajišťující činnost pod vodní hladinou.		plavidlo Státní plavební správy.		plavidlo, kterému bylo Státní plavební správou přiznáno oprávnění přednostního proplutí.	
226	M	PP3 2015	412.jpg	Tato signalizační světla nese:	plavidlo lodivodské služby.		plavidlo, které ztratilo manévrovací schopnost.		plavidlo, které vyžaduje ochranu před nadměrným vlnobitím.	
227	M	PP4 2015		Zvukový signál "1 dlouhý zvuk" znamená:	pozor.		pluji doprava.		hodlám zastavit plavbu.	
228	M	PP4 2015		Zvukový signál "1 krátký zvuk" znamená:	pluji doprava.		pozor.		ukončil jsem plavbu.	
229	M	PP4 2015		Zvukový signál "2 krátké zvuky" znamená:	pluji doleva.		stroj má zpětný chod.		pluji se dvěma plavidly v sestavě.	
230	M	PP4 2015		Zvukový signál "3 krátké zvuky" znamená:	stroj má zpětný chod.		pozor.		pluji plnou silou vpřed.	
231	M	PP4 2015		Zvukový signál "4 krátké zvuky" znamená:	nejsem schopen manévrování.		stroj má zpětný chod.		předjetí není možné.	
232	M	PP4 2015		Zvukový signál "řada velmi krátkých zvuků" znamená:	hrozí nebezpečí kolize.		pozor.		signál nouze.	
233	M	PP4 2015		Zvukový signál "řada dlouhých zvuků" znamená:	signál nouze.		hrozí nebezpečí kolize.		pozor.	
234	M	PP4 2015		Zvukový signál "řady úderů na zvon" znamená:	signál nouze.		pozor.		posádka na palubu.	
235	M	PP4 2015		Zvukový signál "5 krátkých zvuků" znamená:	předjíždění není možné.		stroj má zpětný chod.		nejsem schopen manévrování.	
236	M	PP4 2015		Zvukový signál "1 dlouhý zvuk, za kterým následuje 1 krátký zvuk," znamená:	mám v úmyslu provést obrat doprava.		pluji doprava.		stojím při pravém břehu.	
237	M	PP4 2015		Zvukový signál "1 dlouhý zvuk, po kterém následují 2 krátké zvuky," znamená:	mám v úmyslu provést obrat doleva.		pluji doleva.		stojím při levém břehu.	
238	M	PP4 2015		Zvukový signál "3 dlouhé zvuky, po kterých následuje 1 krátký zvuk," znamená:	mám v úmyslu vyplout z přístavu doprava.		mám v úmyslu provést obrat doprava.		mám v úmyslu ukončit plavbu při pravém břehu.	
239	M	PP4 2015		Zvukový signál "3 dlouhé zvuky, po kterých následují 2 krátké zvuky," znamená:	mám v úmyslu vplout do přístavu doleva.		mám v úmyslu provést obrat doleva.		mám v úmyslu ukončit plavbu při levém břehu.	
240	M	PP4 2015		Zvukový signál "3 dlouhé zvuky" znamená:	mám v úmyslu přeplout vodní cestu.		stroj má zpětný chod.		signál nouze.	
241	M	PP4 2015		Zvukový signál "1 dlouhý zvuk, opakovaný v intervalech ne delších než 1 minuta," dává:	samostatně plující plavidlo za snížené viditelnosti.		malé plavidlo plující za snížené viditelnosti po proudu pomocí radiolokátoru.		plavidlo stojící za snížené viditelnosti na pravé straně plavební dráhy.	
242	M	PP4 2015		Zvukový signál "2 dlouhé zvuky, opakující se v intervalech ne delších než 1 minuta," dává:	sestava plavidel plující za snížené viditelnosti.		plavidlo stojící za snížené viditelnosti na pravé straně plavební dráhy.		plavidlo stojící za snížené viditelnosti na levé straně plavební dráhy.	
243	M	PP4 2015		Zvukový signál "1 řada úderů na zvon, opakovaná v intervalech ne delších než 1 minuta," znamená:	stojím za snížené viditelnosti na levé straně plavební dráhy.		stojím za snížené viditelnosti na pravé straně plavební dráhy.		stojím za snížené viditelnosti v neurčité poloze.	
244	M	PP4 2015		Zvukový signál "2 řady úderů na zvon, opakované v intervalech ne delších než 1 minuta," znamená:	stojím za snížené viditelnosti na pravé straně plavební dráhy.		stojím za snížené viditelnosti na levé straně plavební dráhy.		stojím za snížené viditelnosti v neurčité poloze.	
245	M	PP4 2015		Zvukový signál 3 řady úderů na zvon, opakované v intervalech ne delších než 1 minuta," znamená:	stojím za snížené viditelnosti v neurčité poloze.		stojím za snížené viditelnosti na pravé straně plavební dráhy.		stojím za snížené viditelnosti na levé straně plavební dráhy.	
246	M	PP4 2015	A1a.jpg	Tento signální znak (tabule) znamená:	zákaz proplutí.		příkaz zachovat zvláštní pozornost.		omezení v plavbě, s nímž je nutno se seznámit "INFORMUJTE SE".	
247	M	PP4 2015	A1c.jpg	Tento signální znak (světlo) znamená:	zákaz proplutí.		příkaz dát zvukový signál "1 krátký zvuk".		doporučené proplavování v jenom směru.	
248	M	PP4 2015	A1f.jpg	Tento signální znak (vlajka) znamená:	zákaz proplutí.		poškozené vyvazovací zařízení.		zákaz přibližovat se ke stavbě na vodní cestě, na které je vlajka umístěna.	
249	M	PP4 2015	A1g.jpg	Tento signální znak (dvě tabule nad sebou) znamená:	zákaz proplutí na delší dobu.		rozdělení plavební dráhy.		souběžné vodní cesty.	
250	M	PP4 2015	A1b.jpg	Tento signální znak (dvě světla nad sebou) znamená:	zákaz proplutí na delší dobu.		připravte se k proplutí.		zákaz vytvářet vlnobití nebo sání.	
251	M	PP4 2015	A1e.jpg	Tento signální znak (dvě vlajky nad sebou) znamená:	zákaz proplutí na delší dobu.		čerpací stanice pohonných hmot.		střídavé stání - stání je zakázáno v sudých hodinách.	
252	M	PP4 2015	A11.jpg	Tento signální znak (tabule) znamená:	zákaz vplutí do prostoru vyhrazeného pro potápěče.		konec zákazu nebo příkazu platného pro plavbu v jednom směru.		příkaz zachovávat zvláštní pozornost v průjezdném poli mostu.	
253	M	PP4 2015	A1_1.jpg	Tento signální znak (žlutá bóje, která nese vrcholový znak) znamená:	označení místa sestupu potápěčů, zákaz plavby ve vzdálenosti menší než 25 m od bóje.		označení místa potopeného plavidla (vrak), proplutí je nožné po pravé straně bóje.		označení místa na vodní hladině, kde končí vedlejší vodní cesta a začíná hlavní vodní cesta.	
254	M	PP4 2015	A2.jpg	Tento signální znak (tabule) znamená:	zákaz předjíždění.		konec zákazu předjíždění.		rozdělení plavební dráhy.	
255	M	PP4 2015	A3.jpg	Tento signální znak (tabule) znamená:	zákaz vzájemného předjíždění sestav.		konec zákazu předjíždění sestav.		možnost předjíždět po pravém boku předjížděného plavidla.	
256	M	PP4 2015	A4.jpg	Tento signální znak (tabule) znamená:	zákaz potkávání a předjíždění.		zákaz potkávání levými boky.		konec zákazu potkávání.	
257	M	PP4 2015	A5.jpg	Tento signální znak (tabule) znamená:	zákaz stání na kotvě nebo vyvazování u břehu.		zákaz zastavení plavidel a plovoucích těles.		konec zákazu stání nebo zastavení.	
258	M	PP4 2015	A51.jpg	Tento signální znak (tabule) znamená:	zákaz stání plavidel v šířce vyznačené na signálním znaku v metrech, počítáno od znaku.		příkaz nepřekračovat stanovenou rychlost na signálním znaku, v km/h.		šířka plavebního profilu nebo plavební dráhy je omezena, číslo na signálním znaku stanoví šířku plavebního profilu nebo plavební dráhy v metrech.	
259	M	PP4 2015	A6.jpg	Tento signální znak (tabule) znamená:	zákaz kotvení, vlečení kotev, lan a řetězů.		povolené kotvení přídí po proudu.		konec zákazu kotvení.	
260	M	PP4 2015	A7.jpg	Tento signální znak (tabule) znamená:	zákaz vyvazování ke břehu.		zákaz stání na kotvě nebo vyvazování ke břehu.		konec zákazu stání plavidel u břehu, na kterém je signální znak umístěn.	
261	M	PP4 2015	A8.jpg	Tento signální znak (tabule) znamená:	zákaz provádět obrat.		zákaz potkávání malých plavidel s ostatními druhy plavidel.		zákaz proplutí, ve vyznačeném směru pracují potápěči.	
262	M	PP4 2015	A9.jpg	Tento signální znak (tabule) znamená:	zákaz vytvářet vlnobití nebo sání.		zákaz stání pod mostem nebo potrubím.		pozor, podjezdná výška mostu je omezena.	
263	M	PP4 2015	A9b.jpg	Tento signální znak (světla) znamená:	zákaz vytvářet vlnobití nebo sání.		průjezd zakázán.		příkaz zůstat stát před tímto signálním znakem.	
264	M	PP4 2015	A10.jpg	Tento signální znak (tabule) znamená:	zákaz plavby mimo vyznačený prostor v mostním nebo jezovém poli.		úžina nebo jiné obtížné místo pro plavbu.		zákaz stání ve vyznačené šířce plavební dráhy.	
265	M	PP4 2015	A11A.jpg	Tento signální znak (dvojice světel) znamená:	proplutí je zakázáno, ale je třeba připravit se k plavbě.		příkaz plout od červeného světla k zelenému světlu.		přednost v plavbě před plavidlem plujícím v protisměru.	
266	M	PP4 2015	A12.jpg	Tento signální znak (tabule) znamená:	zákaz plavby plavidel s vlastním pohonem.		zákaz plavby všech sportovních a rekreačních plavidel.		konec zákazu plavby malých plavidel s vlastním pohonem.	
267	M	PP4 2015	A13.jpg	Tento signální znak (tabule) znamená:	zákaz plavby malých plavidel.		konec zákazu plavby malých plavidel, koupání a sportovního potápění.		zákaz koupání a sportovního potápění.	
268	M	PP4 2015	A14.jpg	Tento signální znak (tabule) znamená:	zákaz vodního lyžování.		konec zákazu vodního lyžování.		vodní lyžování je možné jen na vlastní nebezpečí.	
269	M	PP4 2015	A15.jpg	Tento signální znak (tabule) znamená:	zákaz plavby plachetnic.		zákaz plavby plavidel bez vlastního strojního pohonu.		zákaz plavby sportovních a rekreačních plavidel.	
270	M	PP4 2015	A16.jpg	Tento signální znak (tabule) znamená:	zákaz plavby plavidel bez vlastního strojního pohonu a která nejsou plachetnicemi.		zákaz plavby plavidel bez vlastního pohonu a plachetnic.		zákaz plavby všech malých plavidel.	
271	M	PP4 2015	A17.jpg	Tento signální znak (tabule) znamená:	zákaz plavby plováků s plachtou (windsurfů).		zákaz plavby všech druhů plachetnic.		zákaz plavby plováků s plachtou a vodního lyžování.	
272	M	PP4 2015	A18.jpg	Tento signální znak (tabule) znamená:	konec úseku, ve kterém je povolena plavba malých plavidel vysokou rychlostí.		zákaz plavby malých plavidel s vlastním pohonem.		zákaz plavby vodních skútrů.	
273	M	PP4 2015	A19.jpg	Tento signální znak (tabule) znamená:	zákaz spouštění plavidel na vodu nebo vytahování plavidel z vody.		zákaz provozu vznášedel a plavby plavidel, plujících vysokou rychlostí.		lodní výtah není v provozu.	
274	M	PP4 2015	A20.jpg	Tento signální znak (tabule) znamená:	zákaz plavby vodních skútrů.		omezení plavby plavidel s vlastním pohonem.		vyhrazené místo pro vodní sporty.	
275	M	PP4 2015	B1.jpg	Tento signální znak (tabule) znamená:	příkaz plout ve směru šipky.		jednosměrná plavba.		příkaz přidržovat se strany plavební dráhy, která je po pravém boku.	
276	M	PP4 2015	B2A.jpg	Tento signální znak (tabule) znamená:	příkaz plout ke straně plavební dráhy, která je po levém boku.		příkaz plout k levému břehu.		možnost předjíždět po levém boku předjížděného plavidla.	
277	M	PP4 2015	B2B.jpg	Tento signální znak (tabule) znamená:	příkaz plout ke straně plavební dráhy, která je po pravém boku.		příkaz plout k pravému břehu.		možnost předjíždět po pravém boku předjížděného plavidla.	
278	M	PP4 2015	B3A.jpg	Tento signální znak (tabule) znamená:	příkaz přidržovat se strany plavební dráhy, která je po levém boku.		zákaz plout při pravém břehu.		přednost v plavbě před plavidlem v protisměru.	
279	M	PP4 2015	B3B.jpg	Tento signální znak (tabule) znamená:	příkaz přidržovat se strany plavební dráhy, která je po pravém boku.		dej přednost v plavbě plavidlu v protisměru.		obousměrný provoz plavidel.	
280	M	PP4 2015	B4A.jpg	Tento signální znak (tabule) znamená:	příkaz přeplout na stranu plavební dráhy, která je po levém boku.		obratiště plavidel.		zákaz potkávání plavidel.	
281	M	PP4 2015	B4B.jpg	Tento signální znak (tabule) znamená:	příkaz přeplout na stranu plavební dráhy, která je po pravém boku.		místo doporučené pro obrat plavidel.		zákaz potkávání plavidel.	
282	M	PP4 2015	B5.jpg	Tento signální znak (tabule) znamená:	příkaz zůstat stát v případech stanovených pravidly plavebního provozu.		příkaz zachovávat zvláštní pozornost.		příkaz dát zvukový signál "jeden dlouhý zvuk".	
283	M	PP4 2015	B6.jpg	Tento signální znak (tabule) znamená:	příkaz nepřekračovat stanovenou rychlost uvedenou na signálním znaku, v km/h.		stání plavidel je povoleno v šířce uvedené na signálním znaku, v metrech.		šířka plavební dráhy je omezena na hodnotu uvedenou ve znaku, v metrech.	
284	M	PP4 2015	B7.jpg	Tento signální znak (tabule) znamená:	příkaz dát zvukový signál.		příkaz zůstat stát v případech stanovených pravidly plavebního provozu.		příkaz zachovávat zvláštní pozornost.	
285	M	PP4 2015	B8.jpg	Tento signální znak (tabule) znamená:	příkaz zachovávat zvláštní pozornost.		příkaz zůstat stát v případech stanovených pravidly plavebního provozu.		plavidlo pluje po hlavní vodní cestě.	
286	M	PP4 2015	B9A.jpg	Tento signální znak (tabule) znamená:	povinnost přesvědčit se před vplutím na hlavní vodní cestu, zda tento manévr nepřinutí plavidla na hlavní vodní cestě změnit směr nebo rychlost plavby.		plavidlo pluje po hlavní vodní cestě, nesmí však přinutit plavidla připlouvající z vedlejší vodní cesty změnit směr nebo rychlost plavby.		plavidlo pluje po vedlejší vodní cestě, má přednost před plavidly plujícími po hlavní vodní cestě.	
287	M	PP4 2015	B9B.jpg	Tento signální znak (tabule) znamená:	povinnost přesvědčit se před vplutím na hlavní vodní cestu nebo před jejím křížením, zda tento manévr nepřinutí plavidla na hlavní vodní cestě změnit směr nebo rychlost plavby.		plavidlo pluje po hlavní vodní cestě, nesmí však přinutit plavidla připlouvající z vedlejší vodní cesty změnit směr nebo rychlost plavby.		plavidlo pluje po vedlejší vodní cestě, má přednost před plavidly připlouvajícími po hlavní vodní cestě z levé strany.	
288	M	PP4 2015	B10.jpg	Tento signální znak (světla) znamená:	plavidla plující po hlavní vodní cestě musí přizpůsobit svůj směr nebo rychlost plavby tak, aby umožnila výjezd plavidlům opouštějícím přístav nebo přítok.		doporučené proplouvání jenom v jednom směru, proplouvání v protisměru je zakázáno.		povolení proplutí - obecný signální znak.	
289	M	PP4 2015	B11A.jpg	Tento signální znak (tabule) znamená:	příkaz uvést do provozu rádiovou stanici.		zákaz plavby plováků s plachtou (windsurfů).		místo vyhrazené pro stání vysokorychlostních plavidel.	
290	M	PP4 2015	B11B.jpg	Tento signální znak (tabule) znamená:	příkaz uvést do provozu rádiovou stanici na vyznačeném kmitočtovém kanálu.		nejvyšší počet malých plavidel v místě povoleného stání.		hloubka v plavební dráze je omezena, pokud je uvedeno číslo, stanoví hloubku v decimetrech.	
291	M	PP4 2015	C1b.jpg	Tento signální znak (tabule) znamená:	hloubka je omezena, číslo na signálním znaku stanoví hloubku v metrech.		překážky na dně vodní cesty se vyskytují od říčního kilometru, uvedeném na signálním znaku.		levobřežní plavební značení začíná ve vzdálenosti uvedené na signálním znaku v kilometrech.	
292	M	PP4 2015	C2b.jpg	Tento signální znak (tabule) znamená:	podjezdná výška je omezena, číslo na signálním znaku stanoví podjezdnou výšku od vodní hladiny v metrech.		ponor plavidel je omezen, číslo na signálním znaku stanoví ponor v decimetrech.		příkaz uvést do provozu rádiovou stanici na kmitočtovém kanálu uvedeném na signálním znaku.	
293	M	PP4 2015	C3a.jpg	Tento signální znak (tabule) znamená:	šířka plavebního profilu nebo šířka plavební dráhy je omezena.		označení pole mostu, kterým se proplouvá přednostně.		stání plavidel je povoleno při obou stranách vodní cesty.	
294	M	PP4 2015	C4.jpg	Tento signální znak (tabule) znamená:	omezení v plavbě, s nimiž je nutno se seznámit "INFORMUJTE SE".		konec zákazu nebo příkazu platného pro plavbu v jednom směru nebo konec omezení.		povolení proplutí (obecný znak).	
295	M	PP4 2015	C5.jpg	Tento signální znak (tabule) znamená:	plavební dráha je vzdálena od pravého (levého) břehu 10 m.		stání povoleno do vzdálenosti 10 m od pravého (levého břehu).		šířka plavebního profilu nebo plavební dráhy je zúžena o 10 m.	
296	M	PP4 2015	D1B.jpg	Tento signální znak světlo znamená:	doporučené proplouvání v obou směrech.		doporučené proplouvání jenom v jednom směru, proplouvání v protisměru je zakázáno.		plavební dráha přechází od pravého břehu k levému břehu.	
297	M	PP4 2015	D1c.jpg	Tyto signální znaky tabule znamenají:	doporučené proplouvání jenom v jednom směru, proplouvání v protisměru je zakázáno.		doporučené proplouvání v obou směrech.		plavení dráha přechází od levého břehu k pravému břehu.	
298	M	PP4 2015	D2A.jpg	Tyto signální znaky tabule znamenají:	doporučení držet se v určeném prostoru, v mostních nebo v jezových polích.		zákaz plavby mimo vyznačený prostor v mostních nebo v jezových polích.		doporučené proplouvání jenom v jednom směru, proplouvání v protisměru je zakázáno.	
299	M	PP4 2015	D3b.jpg	Tento signální znak (světla) znamená:	doporučuje se plout ve směru od stálého světla k blikavému světlu.		doporučuje se plout od blikavého světla ke stálému světlu.		svítí-li stálé světlo - plavba je možná, svítí-li blikavé světlo - zastavit.	
300	M	PP4 2015	E1A.jpg	Tento signální znak (tabule) znamená:	povolení proplutí.		plavební dráha není vyznačena plovoucími znaky.		plavební dráha vede středem vodní cesty.	
301	M	PP4 2015	E2.jpg	Tento signální znak (tabule) znamená:	elektrické vedení přes vodní cestu.		břehová přípojka elektrického napětí.		zóna častých atmosférických poruch - možné výpadky rádiového spojení.	
302	M	PP4 2015	E3.jpg	Tento signální znak (tabule) znamená:	jez		objekt plavební komory.		rybí sádky.	
303	M	PP4 2015	E4A.jpg	Tento signální znak (tabule) znamená:	převozní lodě, které neplují volně.		přístavní můstky pro osobní lodě.		doporučené místo ke spouštění plavidel na vodu.	
304	M	PP4 2015	E4B.jpg	Tento signální znak (tabule) znamená:	převozní lodě plující volně.		přístaviště osobních lodí.		povolené stání plavidel.	
305	M	PP4 2015	E5.jpg	Tento signální znak (tabule) znamená:	povolené stání na kotvě nebo vyvázání u břehu.		čerpací stanice pohonných hmot.		plavební komora.	
306	M	PP4 2015	E51.jpg	Tento signální znak (tabule) znamená:	stání povoleno v šířce 40 m.		nejvyšší povolená rychlost 40 km/h.		plavební dráha je široká 40 m.	
307	M	PP4 2015	E52.jpg	Tento signální znak (tabule) znamená:	stání povoleno v šířce pásma od 20 do 40 m od znaku.		omezení rychlosti na 20 - 40 km/h.		plavební dráha je vzdálena 20 m od levého břehu a 40 m od pravého břehu.	
308	M	PP4 2015	E53.jpg	Tento signální znak (tabule) znamená:	maximální počet plavidel, která smějí stát těsně vedle sebe.		maximální počet plavidel, která smějí stát těsně za sebou.		maximální počet plavidel v místě povoleného stání.	
309	M	PP4 2015	E54.jpg	Tento signální znak (tabule) znamená:	místo vyhrazené pro stání plavidel určených k plavbě tlačením.		místo vyhrazené pro stání malých plavidel.		místo vyhrazené pro stání plavidel určených pro přepravu nebezpečných věcí.	
310	M	PP4 2015	E55.jpg	Tento signální znak (tabule) znamená:	místo vyhrazené pro stání plavidel určených k plavbě tlačením, která přepravují nebezpečné věci.		místo vyhrazené pro stání dvou malých plavidel, která nejsou plachetnicemi.		místo vyhrazené pro stání plavidel při levém břehu.	
311	M	PP4 2015	E56.jpg	Tento signální znak (tabule) znamená:	místo vyhrazené pro stání plavidel určených k plavbě tlačením, která přepravují nebezpečné věci.		místo vyhrazené pro stání plavidel v jedné řadě, za sebou.		místo vyhrazené pro stání malých dvoumotorových plavidel s vrtulovým pohonem.	
312	M	PP4 2015	E511.jpg	Tento signální znak (tabule) znamená:	místo vyhrazené pro stání plavidel, mimo plavidel určených k plavbě tlačením, která přepravují nebezpečné věci.		místo vyhrazené pro plavidla bez vlastního pohonu.		místo vyhrazené pro tři malá plavidla s vlastním pohonem.	
313	M	PP4 2015	E512.jpg	Tento signální znak (tabule) znamená:	místo vyhrazené pro stání všech plavidel, která nepřepravují nebezpečné věci.		místo vyhrazené pro stání jen malých plavidel.		místo vyhrazené pro stání plavidel bez vlastního pohonu a malých plavidel.	
314	M	PP4 2015	E513.jpg	Tento signální znak (tabule) znamená:	místo vyhrazené pro stání plavidel, která přepravují nebezpečné věci.		místo vyhrazené pro stání všech plavidel.		místo vyhrazené pro stání všech plavidel s vlastním pohonem, na kterých je posádka.	
315	M	PP4 2015	E6.jpg	Tento signální znak (tabule) znamená:	povolené kotvení, vlečení kotev, lan nebo řetězů.		zákaz kotvení, vlečení kotev, lan nebo řetězů.		příkaz zakotvit, po snížení rychlosti plavby vlečením lan nebo řetězů.	
316	M	PP4 2015	E7.jpg	Tento signální znak (tabule) znamená:	povolené vyvazování u břehu.		místo vyhrazené pro stání plavidel, která nejsou malými.		doporučené vyvazování nebo kotvení plavidel.	
317	M	PP4 2015	E71.jpg	Tento signální znak (tabule) znamená:	místo vyhrazené pro stání plavidel za účelem naložení nebo vyložení vozidla.		přístaviště poblíž silniční komunikace.		povolená plavba obojživelných vozidel a vznášedel.	
318	M	PP4 2015	E8.jpg	Tento signální znak (tabule) znamená:	místo doporučené pro obrat.		křížení vodní cesty vzdušným kabelem.		místo určené pro nástup a výstup - přístaviště.	
319	M	PP4 2015	E9A.jpg	Tento signální znak (tabule) znamená:	plavidlo pluje po hlavní vodní cestě, kterou kříží vedlejší vodní cesta.		plavidlo pluje po hlavní vodní cestě, nesmí však přinutit plavidla připlouvající z vedlejší vodní cesty změnit směr nebo rychlost plavby.		plavidlo pluje po hlavní vodní cestě, musí však dát přednost plavidlu, připlouvajícímu z vedlejší vodní cesty zprava.	
320	M	PP4 2015	E9B.jpg	Tento signální znak (tabule) znamená:	plavidlo pluje po hlavní vodní cestě, do které ústí vedlejší vodní cesta.		plavidlo pluje po hlavní vodní cestě, nesmí však přinutit plavidla připlouvající z vedlejší vodní cesty změnit směr nebo rychlost plavby.		plavidlo pluje po hlavní vodní cestě, ale nemá přednost před plavidly připlouvajícími z vedlejší vodní cesty.	
321	M	PP4 2015	E10A.jpg	Tento signální znak (tabule) znamená:	plavidlo pluje po vedlejší vodní cestě, která kříží hlavní vodní cestu.		plavidlo pluje po hlavní vodní cestě, kterou kříží vedlejší vodní cesta.		plavidlo pluje po vedlejší vodní cestě, kterou kříží vodní cesta stejného řádu.	
322	M	PP4 2015	E10B.jpg	Tento signální znak (tabule) znamená:	plavidlo pluje po vedlejší vodní cestě na hlavní vodní cestu.		plavidlo pluje po hlavní vodní cestě, na vedlejší vodní cestu.		plavidlo pluje po vedlejší vodní cestě, na vodní cestu stejného řádu.	
323	M	PP4 2015	E11.jpg	Tento signální znak (tabule) znamená:	konec zákazu nebo příkazu platného pro plavbu v jednom směru nebo konec omezení.		rozdělení plavební dráhy.		doplňková signalizace plavidla, zajišťujícího činnost pod vodní hladinou.	
324	M	PP4 2015	E12b.jpg	Výstražní znaky, kdy jedno nebo dvě bílá světla vedle sebe svítí nepřerušovaně, mají tento význam:	zůstat stát, překážky ve směru plavby.		můžete pokračovat v plavbě.		pokračujte v plavbě s nejvyšší opatrností, překážky se odstraňují.	
325	M	PP4 2015	E12d.jpg	Výstražní znaky, kdy jedno nebo dvě světla vedle sebe blikají, mají tento význam:	můžete pokračovat v plavbě.		zůstat stát, překážky ve směru plavby.		zůstat stát, podle počtu světel jednu, nejvýše dvě hodiny.	
326	M	PP4 2015	E13.jpg	Tento signální znak (tabule) znamená:	místo odběru pitné vody.		místo odevzdávání ropných odpadů z plavidel.		místo pro připojení normalizované příruby hasičské hadice (hydrant).	
327	M	PP4 2015	E14.jpg	Tento signální znak (tabule) znamená:	telefon.		celnice.		zábradlí.	
328	M	PP4 2015	E15.jpg	Tento signální znak (tabule) znamená:	plavba plavidel s vlastním pohonem povolena.		místo vyhrazené pro stání malých plavidel s vlastním pohonem.		místo určené pro opravy plavidel např. loděnice nebo dok.	
329	M	PP4 2015	E16.jpg	Tento signální znak (tabule) znamená:	plavba malých plavidel povolena.		místo vyhrazené pro stání sportovních a rekreačních plavidel.		místo vyhrazené pro vodní sporty, při nichž se nepoužívá plavidel.	
330	M	PP4 2015	E17.jpg	Tento signální znak (tabule) znamená:	vodní lyžování povoleno.		vodní lyžování je omezeno.		zákaz vodního lyžování.	
331	M	PP4 2015	E18.jpg	Tento signální znak (tabule) znamená:	plavba plachetnic povolena.		plavba plavidel bez vlastního pohonu povolena.		plavba malých plavidel povolena.	
332	M	PP4 2015	E19.jpg	Tento signální znak (tabule) znamená:	plavba plavidel, která nejsou plachetnicemi ani nemají vlastní pohon, povolena.		plavba sportovních a rekreačních plavidel povolena.		místo vyhrazené k rybolovu pomocí malých plavidel.	
333	M	PP4 2015	E20.jpg	Tento signální znak (tabule) znamená:	plavba na plovácích s plachtou (windsurfech) povolena.		doporučené místo ke spouštění plavidel na vodu.		plavba sportovních a rekreačních plavidel povolena.	
334	M	PP4 2015	E21.jpg	Tento signální znak (tabule) znamená:	plavba malých plavidel, plujících vysokou rychlostí, povolena.		zákaz vytvářet sání nebo vlnobití malými plavidly.		povolení plavby sportovními nebo rekreačními plavidly.	
335	M	PP4 2015	E22.jpg	Tento signální znak (tabule) znamená:	doporučené místo ke spouštění plavidel na vodu a vytahování plavidel z vody.		zóna provozu vznášedel a plavby plavidel, plujících vysokou rychlostí.		lodní výtah.	
336	M	PP4 2015	E23.jpg	Tento signální znak (tabule) znamená:	možnost získání informací radiotelefonním spojením na vyznačeném kmitočtovém kanálu.		příkaz uvést do provozu rádiovou stanici na vyznačeném kmitočtovém kanálu.		povolení plavby plováků s plachtou (windsurfů) nejvýše v počtu, uvedeném na znaku.	
337	M	PP4 2015	E24.jpg	Tento signální znak (tabule) znamená:	plavba vodních skútrů povolena.		zákaz plavby vysokou rychlostí.		vymezený prostor pro vodní sporty.	
338	M	PP4 2015	II1A.jpg	Tento plovoucí signální znak (bóje) znamená:	pravá strana plavební dráhy.		levá strana plavební dráhy.		rozdělení plavební dráhy.	
339	M	PP4 2015	II2b.jpg	Tento plovoucí signální znak (bóje) znamená:	levá strana plavební dráhy.		pravá strana plavební dráhy.		rozdělení plavební dráhy.	
340	M	PP4 2015	II3A.jpg	Tento plovoucí signální znak (bóje) znamená:	rozdělení plavební dráhy.		pravá strana plavební dráhy.		levá strana plavební dráhy.	
